group_id,context,representative_tag,member_count,total_occurrences,members,member_occurrences
498,vibe,friendly,1,60,friendly,friendly:60
499,mechanics,editing,1,59,editing,editing:59
500,mechanics,powerups,1,59,powerups,powerups:59
501,narrative,innovation,1,59,innovation,innovation:59
502,narrative,revenge,1,59,revenge,revenge:59
503,structure_loop,campaign,1,59,campaign,campaign:59
504,structure_loop,mastery,1,59,mastery,mastery:59
505,structure_loop,planning,1,59,planning,planning:59
506,structure_loop,risk reward,1,59,risk reward,risk reward:59
507,vibe,bleak,1,59,bleak,bleak:59
508,vibe,minimalist,1,59,minimalist,minimalist:59
509,mechanics,farming,1,58,farming,farming:58
510,mechanics,quests,1,58,quests,quests:58
511,mechanics,upgrade system,1,58,upgrade system,upgrade system:58
512,narrative,secrets,1,58,secrets,secrets:58
513,structure_loop,exploration rewards,1,58,exploration rewards,exploration rewards:58
514,structure_loop,skill based,1,58,skill based,skill based:58
515,uniqueness,humor,1,58,humor,humor:58
516,mechanics,bullet hell,2,57,bullet hell | enemy bullet hell,bullet hell:56; enemy bullet hell:1
517,mechanics,match 3,1,57,match 3,match 3:57
518,mechanics,unlocking,1,57,unlocking,unlocking:57
519,uniqueness,VR,1,57,VR,VR:57
520,uniqueness,mobile port,1,57,mobile port,mobile port:57
521,vibe,chaos,1,57,chaos,chaos:57
522,mechanics,achievement hunting,1,56,achievement hunting,achievement hunting:56
523,mechanics,dialogue choices,1,56,dialogue choices,dialogue choices:56
524,narrative,character backstory,1,56,character backstory,character backstory:56
525,narrative,cyberpunk,1,56,cyberpunk,cyberpunk:56
526,narrative,family friendly,1,56,family friendly,family friendly:56
527,narrative,nature,1,56,nature,nature:56
528,narrative,suspense,1,56,suspense,suspense:56
529,structure_loop,challenge increase,1,56,challenge increase,challenge increase:56
530,structure_loop,dynamic events,1,56,dynamic events,dynamic events:56
531,uniqueness,buggy experience,2,56,buggy experience | bug experience,buggy experience:55; bug experience:1
532,uniqueness,fast-paced,1,56,fast-paced,fast-paced:56
533,uniqueness,glitches,1,56,glitches,glitches:56
534,uniqueness,retro,1,56,retro,retro:56
535,vibe,innovative,1,56,innovative,innovative:56
536,narrative,slice of life,1,55,slice of life,slice of life:55
537,structure_loop,character interactions,1,55,character interactions,character interactions:55
538,uniqueness,low cost,1,55,low cost,low cost:55
539,uniqueness,variety,1,55,variety,variety:55
540,vibe,frantic,1,55,frantic,frantic:55
541,vibe,soothing,1,55,soothing,soothing:55
542,mechanics,PvP,1,54,PvP,PvP:54
543,narrative,emotional,1,54,emotional,emotional:54
544,narrative,emotional journey,1,54,emotional journey,emotional journey:54
545,narrative,failure,1,54,failure,failure:54
546,structure_loop,stagnation,1,54,stagnation,stagnation:54
547,structure_loop,unlockables,1,54,unlockables,unlockables:54
548,uniqueness,affordability,1,54,affordability,affordability:54
549,uniqueness,hybrid genre,1,54,hybrid genre,hybrid genre:54
550,narrative,character interaction,1,53,character interaction,character interaction:53
551,narrative,moral dilemmas,1,53,moral dilemmas,moral dilemmas:53
552,structure_loop,community interaction,1,53,community interaction,community interaction:53
553,structure_loop,exploratory,1,53,exploratory,exploratory:53
554,structure_loop,problem solving,1,53,problem solving,problem solving:53
555,uniqueness,atmospheric design,1,53,atmospheric design,atmospheric design:53
556,uniqueness,character variety,1,53,character variety,character variety:53
557,uniqueness,innovative,1,53,innovative,innovative:53
558,uniqueness,physics based,1,53,physics based,physics based:53
559,narrative,dark theme,1,52,dark theme,dark theme:52
560,narrative,futuristic,1,52,futuristic,futuristic:52
561,narrative,mastery,1,52,mastery,mastery:52
562,narrative,music,1,52,music,music:52
563,structure_loop,completion,1,52,completion,completion:52
564,structure_loop,story integration,1,52,story integration,story integration:52
565,uniqueness,artistic,1,52,artistic,artistic:52
566,uniqueness,bugs,1,52,bugs,bugs:52
567,vibe,pleasant,1,52,pleasant,pleasant:52
568,mechanics,character development,1,51,character development,character development:51
569,mechanics,combos,1,51,combos,combos:51
570,mechanics,strategic,1,51,strategic,strategic:51
571,narrative,arcade,1,51,arcade,arcade:51
572,structure_loop,item collection,1,51,item collection,item collection:51
573,uniqueness,music integration,2,51,music integration | musical integration,music integration:46; musical integration:5
574,vibe,charm,1,51,charm,charm:51
575,vibe,heartfelt,1,51,heartfelt,heartfelt:51
576,vibe,intuitive,1,51,intuitive,intuitive:51
577,mechanics,repetitive,1,50,repetitive,repetitive:50
578,narrative,adaptation,1,50,adaptation,adaptation:50
579,structure_loop,incremental progress,1,50,incremental progress,incremental progress:50
580,structure_loop,puzzle completion,1,50,puzzle completion,puzzle completion:50
581,structure_loop,time limited,1,50,time limited,time limited:50
582,uniqueness,classic,1,50,classic,classic:50
583,uniqueness,family friendly,1,50,family friendly,family friendly:50
584,uniqueness,interactive,1,50,interactive,interactive:50
585,uniqueness,low budget,1,50,low budget,low budget:50
586,uniqueness,metroidvania,1,50,metroidvania,metroidvania:50
587,uniqueness,simplicity,1,50,simplicity,simplicity:50
588,vibe,confusing,1,50,confusing,confusing:50
589,vibe,realistic,1,50,realistic,realistic:50
590,mechanics,deck building,1,49,deck building,deck building:49
591,mechanics,procedural,1,49,procedural,procedural:49
592,mechanics,randomness,1,49,randomness,randomness:49
593,narrative,experimentation,1,49,experimentation,experimentation:49
594,narrative,problem solving,1,49,problem solving,problem solving:49
595,narrative,quirky,1,49,quirky,quirky:49
596,narrative,relationships,1,49,relationships,relationships:49
597,structure_loop,chapter based,1,49,chapter based,chapter based:49
598,structure_loop,resource allocation,1,49,resource allocation,resource allocation:49
599,vibe,methodical,1,49,methodical,methodical:49
600,mechanics,challenges,1,48,challenges,challenges:48
601,mechanics,feedback,1,48,feedback,feedback:48
602,mechanics,problem solving,1,48,problem solving,problem solving:48
603,mechanics,reading,1,48,reading,reading:48
604,narrative,childhood,1,48,childhood,childhood:48
605,narrative,science fiction,1,48,science fiction,science fiction:48
606,structure_loop,campaign progression,1,48,campaign progression,campaign progression:48
607,structure_loop,player interaction,1,48,player interaction,player interaction:48
608,structure_loop,quest completion,2,48,quest completion | side quest completion,quest completion:47; side quest completion:1
609,structure_loop,unlocking,1,48,unlocking,unlocking:48
610,uniqueness,character diversity,1,48,character diversity,character diversity:48
611,uniqueness,multiple endings,1,48,multiple endings,multiple endings:48
612,uniqueness,narrative focus,1,48,narrative focus,narrative focus:48
613,uniqueness,originality,1,48,originality,originality:48
614,mechanics,clicker,1,47,clicker,clicker:47
615,mechanics,glitches,1,47,glitches,glitches:47
616,mechanics,hidden object,1,47,hidden object,hidden object:47
617,mechanics,obstacles,1,47,obstacles,obstacles:47
618,mechanics,simple,1,47,simple,simple:47
619,mechanics,tutorials,1,47,tutorials,tutorials:47
620,mechanics,variety,1,47,variety,variety:47
621,narrative,addiction,1,47,addiction,addiction:47
622,narrative,memory,1,47,memory,memory:47
623,narrative,political intrigue,1,47,political intrigue,political intrigue:47
624,narrative,resource management,1,47,resource management,resource management:47
625,narrative,war,1,47,war,war:47
626,uniqueness,art direction,1,47,art direction,art direction:47
627,uniqueness,gameplay innovation,1,47,gameplay innovation,gameplay innovation:47
628,uniqueness,sandbox,1,47,sandbox,sandbox:47
629,vibe,cheerful,1,47,cheerful,cheerful:47
630,vibe,somber,1,47,somber,somber:47
631,vibe,unique,1,47,unique,unique:47
632,mechanics,creation,1,46,creation,creation:46
633,mechanics,enemy variety,1,46,enemy variety,enemy variety:46
634,mechanics,positioning,1,46,positioning,positioning:46
635,narrative,confusion,1,46,confusion,confusion:46
636,narrative,empire building,1,46,empire building,empire building:46
637,narrative,space adventure,1,46,space adventure,space adventure:46
638,narrative,war theme,1,46,war theme,war theme:46
639,structure_loop,consequences,1,46,consequences,consequences:46
640,structure_loop,content updates,1,46,content updates,content updates:46
641,uniqueness,distinctive,1,46,distinctive,distinctive:46
642,uniqueness,procedural generation,1,46,procedural generation,procedural generation:46
643,uniqueness,quirky,1,46,quirky,quirky:46
644,mechanics,dungeon crawling,1,45,dungeon crawling,dungeon crawling:45
645,mechanics,interface,1,45,interface,interface:45
646,mechanics,level editor,1,45,level editor,level editor:45
647,mechanics,rng,1,45,rng,rng:45
648,mechanics,timed,1,45,timed,timed:45
649,narrative,character design,1,45,character design,character design:45
650,narrative,community feedback,1,45,community feedback,community feedback:45
651,narrative,evolution,1,45,evolution,evolution:45
652,narrative,grind,1,45,grind,grind:45
653,narrative,historical context,1,45,historical context,historical context:45
654,narrative,indie,1,45,indie,indie:45
655,structure_loop,reward cycle,1,45,reward cycle,reward cycle:45
656,uniqueness,RPG maker,1,45,RPG maker,RPG maker:45
657,uniqueness,accessible design,1,45,accessible design,accessible design:45
658,uniqueness,character interaction,1,45,character interaction,character interaction:45
659,vibe,educational,1,45,educational,educational:45
660,vibe,stressful,1,45,stressful,stressful:45
661,mechanics,aiming,1,44,aiming,aiming:44
662,mechanics,challenging,1,44,challenging,challenging:44
663,mechanics,chaos,1,44,chaos,chaos:44
664,mechanics,hint system,2,44,hint system | hints system,hint system:42; hints system:2
665,narrative,crime,1,44,crime,crime:44
666,narrative,sequel,1,44,sequel,sequel:44
667,structure_loop,immersive,1,44,immersive,immersive:44
668,structure_loop,short,1,44,short,short:44
669,uniqueness,character choices,2,44,character choices | deep character choices,character choices:43; deep character choices:1
670,uniqueness,emotional impact,2,44,emotional impact | deep emotional impact,emotional impact:43; deep emotional impact:1
671,vibe,curious,1,44,curious,curious:44
672,vibe,intellectual,1,44,intellectual,intellectual:44
673,mechanics,controller support,1,43,controller support,controller support:43
674,mechanics,grind,1,43,grind,grind:43
675,mechanics,open world,1,43,open world,open world:43
676,narrative,cooperation,1,43,cooperation,cooperation:43
677,narrative,quests,1,43,quests,quests:43
678,narrative,transformation,1,43,transformation,transformation:43
679,narrative,whimsical,1,43,whimsical,whimsical:43
680,uniqueness,first person,1,43,first person,first person:43
681,vibe,arcade,1,43,arcade,arcade:43
682,vibe,intimate,1,43,intimate,intimate:43
683,vibe,motivational,1,43,motivational,motivational:43
684,vibe,tedium,1,43,tedium,tedium:43
685,mechanics,character selection,1,42,character selection,character selection:42
686,mechanics,narrative choice,1,42,narrative choice,narrative choice:42
687,mechanics,teleportation,1,42,teleportation,teleportation:42
688,narrative,environment,1,42,environment,environment:42
689,narrative,escape,1,42,escape,escape:42
690,narrative,moral choices,1,42,moral choices,moral choices:42
691,narrative,satisfaction,1,42,satisfaction,satisfaction:42
692,narrative,tragedy,1,42,tragedy,tragedy:42
693,structure_loop,difficulty spike,1,42,difficulty spike,difficulty spike:42
694,structure_loop,early access,1,42,early access,early access:42
695,structure_loop,linear progress,1,42,linear progress,linear progress:42
696,structure_loop,story driven,1,42,story driven,story driven:42
697,uniqueness,mechanical depth,1,42,mechanical depth,mechanical depth:42
698,mechanics,boss battles,1,41,boss battles,boss battles:41
699,mechanics,character creation,1,41,character creation,character creation:41
700,mechanics,diplomacy,1,41,diplomacy,diplomacy:41
701,mechanics,optimization,1,41,optimization,optimization:41
702,mechanics,permadeath,1,41,permadeath,permadeath:41
703,mechanics,resource allocation,1,41,resource allocation,resource allocation:41
704,mechanics,upgrading,1,41,upgrading,upgrading:41
705,narrative,engaging story,1,41,engaging story,engaging story:41
706,narrative,medieval,1,41,medieval,medieval:41
